2026-05-16 21:38:22 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 06:15:27 - INFO - epoch-170, train_loss-0.2158, train_rmse-0.4646, valid_rmse-0.6708, valid_pr-0.8266
2026-05-17 06:18:18 - INFO - epoch-171, train_loss-0.2140, train_rmse-0.4626, valid_rmse-0.6617, valid_pr-0.8289
2026-05-17 06:21:12 - INFO - epoch-172, train_loss-0.2143, train_rmse-0.4630, valid_rmse-0.6750, valid_pr-0.8250
2026-05-17 06:24:05 - INFO - epoch-173, train_loss-0.2116, train_rmse-0.4600, valid_rmse-0.6638, valid_pr-0.8267
2026-05-17 06:27:00 - INFO - epoch-174, train_loss-0.2126, train_rmse-0.4611, valid_rmse-0.6730, valid_pr-0.8225
2026-05-17 06:29:50 - INFO - epoch-175, train_loss-0.2134, train_rmse-0.4620, valid_rmse-0.6663, valid_pr-0.8271
2026-05-17 06:32:44 - INFO - epoch-176, train_loss-0.2132, train_rmse-0.4617, valid_rmse-0.6744, valid_pr-0.8239
2026-05-17 06:35:35 - INFO - epoch-177, train_loss-0.2131, train_rmse-0.4616, valid_rmse-0.6689, valid_pr-0.8245
2026-05-17 06:38:26 - INFO - epoch-178, train_loss-0.2103, train_rmse-0.4586, valid_rmse-0.6718, valid_pr-0.8225
2026-05-17 06:41:17 - INFO - epoch-179, train_loss-0.2110, train_rmse-0.4593, valid_rmse-0.6701, valid_pr-0.8301
2026-05-17 06:44:08 - INFO - epoch-180, train_loss-0.2125, train_rmse-0.4610, valid_rmse-0.6741, valid_pr-0.8251
2026-05-17 06:46:57 - INFO - epoch-181, train_loss-0.2082, train_rmse-0.4562, valid_rmse-0.6609, valid_pr-0.8271
2026-05-17 06:49:49 - INFO - epoch-182, train_loss-0.2098, train_rmse-0.4580, valid_rmse-0.6585, valid_pr-0.8291
2026-05-17 06:52:41 - INFO - epoch-183, train_loss-0.2080, train_rmse-0.4561, valid_rmse-0.6820, valid_pr-0.8237
2026-05-17 06:55:29 - INFO - epoch-184, train_loss-0.2088, train_rmse-0.4569, valid_rmse-0.6743, valid_pr-0.8248
2026-05-17 06:58:18 - INFO - epoch-185, train_loss-0.2090, train_rmse-0.4571, valid_rmse-0.6630, valid_pr-0.8255
2026-05-17 07:01:09 - INFO - epoch-186, train_loss-0.2074, train_rmse-0.4554, valid_rmse-0.6654, valid_pr-0.8245
2026-05-17 07:03:57 - INFO - epoch-187, train_loss-0.2088, train_rmse-0.4569, valid_rmse-0.6575, valid_pr-0.8274
2026-05-17 07:06:46 - INFO - epoch-188, train_loss-0.2064, train_rmse-0.4543, valid_rmse-0.6748, valid_pr-0.8208
2026-05-17 07:09:33 - INFO - epoch-189, train_loss-0.2091, train_rmse-0.4573, valid_rmse-0.6718, valid_pr-0.8255
2026-05-17 07:12:23 - INFO - epoch-190, train_loss-0.2076, train_rmse-0.4556, valid_rmse-0.6611, valid_pr-0.8271
2026-05-17 07:15:11 - INFO - epoch-191, train_loss-0.2072, train_rmse-0.4552, valid_rmse-0.6608, valid_pr-0.8268
2026-05-17 07:17:58 - INFO - epoch-192, train_loss-0.2069, train_rmse-0.4548, valid_rmse-0.6644, valid_pr-0.8249
2026-05-17 07:20:44 - INFO - epoch-193, train_loss-0.2067, train_rmse-0.4546, valid_rmse-0.6729, valid_pr-0.8219
2026-05-17 07:23:30 - INFO - epoch-194, train_loss-0.2059, train_rmse-0.4538, valid_rmse-0.6723, valid_pr-0.8237
2026-05-17 07:26:18 - INFO - epoch-195, train_loss-0.2059, train_rmse-0.4537, valid_rmse-0.6759, valid_pr-0.8203
2026-05-17 07:29:03 - INFO - epoch-196, train_loss-0.2041, train_rmse-0.4518, valid_rmse-0.6650, valid_pr-0.8250
2026-05-17 07:31:50 - INFO - epoch-197, train_loss-0.2059, train_rmse-0.4537, valid_rmse-0.6657, valid_pr-0.8259
2026-05-17 07:34:36 - INFO - epoch-198, train_loss-0.2060, train_rmse-0.4538, valid_rmse-0.6785, valid_pr-0.8266
2026-05-17 07:37:25 - INFO - epoch-199, train_loss-0.2056, train_rmse-0.4535, valid_rmse-0.6655, valid_pr-0.8282
2026-05-17 07:40:12 - INFO - epoch-200, train_loss-0.2053, train_rmse-0.4531, valid_rmse-0.6725, valid_pr-0.8254
2026-05-17 07:42:59 - INFO - epoch-201, train_loss-0.2030, train_rmse-0.4506, valid_rmse-0.6633, valid_pr-0.8285
